JKT,JKM,GRS,LT,LB,Category
4,3,0,105,130,Sedang
2,2,0,105,69,Sedang
2,2,0,105,75,Sedang
2,2,1,105,75,Sedang
2,2,1,109,62,Sedang
2,2,1,117,77,Sedang
3,1,0,116,90,Murah
2,1,1,135,49,Sedang
4,4,1,147,118,Murah
3,2,1,105,115,Sedang
5,4,4,232,252,Mahal
3,2,1,105,115,Sedang
2,1,1,84,54,Murah
4,4,0,105,150,Sedang
4,3,1,228,252,Mahal
2,1,0,72,45,Murah
3,2,1,162,124,Sedang
2,2,0,66,66,Sedang
4,2,0,105,97,Sedang
3,2,2,187,100,Murah
2,1,1,128,133,Sedang
2,1,1,84,75,Murah
3,2,1,162,124,Sedang
2,2,0,77,71,Sedang
3,2,0,90,75,Sedang
4,4,0,294,223,Mahal
3,3,1,128,148,Sedang
3,3,1,144,157,Sedang
2,2,1,108,62,Sedang
2,2,0,90,60,Murah
3,3,0,112,132,Sedang
3,2,0,168,124,Sedang
4,3,1,114,80,Sedang
4,3,1,144,200,Mahal
3,2,0,60,98,Murah
4,3,0,216,261,Mahal
2,1,1,72,45,Murah
2,1,1,72,40,Murah
4,4,0,180,215,Mahal
2,1,1,91,51,Murah
2,1,1,72,50,Murah
3,2,1,133,100,Sedang
2,1,1,36,60,Murah
6,3,0,120,150,Sedang
3,2,0,60,70,Murah
3,2,0,60,70,Murah
4,2,2,230,278,Sedang
8,2,1,119,213,Sedang
4,3,2,168,300,Sedang
4,3,2,178,150,Sedang
4,3,2,168,340,Sedang
3,2,1,89,171,Sedang
2,1,1,112,51,Sedang
4,1,0,163,142,Sedang
1,2,2,495,500,Mahal
2,1,2,280,170,Sedang
4,3,1,91,125,Murah
2,1,1,72,45,Murah
3,2,0,121,198,Sedang
4,2,1,100,180,Sedang
3,3,1,109,60,Sedang
7,4,0,66,120,Murah
3,3,0,190,130,Sedang
3,2,2,201,120,Sedang
3,2,1,169,145,Sedang
2,1,0,112,61,Murah
4,4,0,70,70,Murah
4,4,1,147,100,Sedang
3,2,1,169,145,Sedang
2,1,0,60,30,Murah
3,2,1,180,140,Sedang
2,1,3,280,170,Sedang
4,4,4,500,510,Mahal
4,1,1,81,96,Murah
1,1,1,72,50,Murah
3,2,2,302,200,Mahal
2,2,2,100,100,Sedang
1,1,1,40,22,Murah
2,2,1,162,95,Sedang
3,3,1,140,180,Sedang
4,3,1,144,150,Murah
5,4,1,220,250,Sedang
3,2,2,108,100,Sedang
3,3,3,345,400,Mahal
7,4,0,215,350,Sedang
4,3,0,528,368,Mahal
5,3,2,117,270,Sedang
3,2,1,108,100,Sedang
6,1,1,225,220,Sedang
3,2,0,102,90,Murah
3,3,1,120,100,Sedang
2,1,4,280,170,Sedang
4,3,1,168,300,Sedang
2,1,1,60,30,Murah
5,4,2,130,200,Sedang
5,3,2,120,200,Sedang
8,4,1,180,400,Sedang
3,2,0,156,200,Sedang
4,2,0,130,170,Sedang
2,1,1,95,90,Murah
3,2,2,101,130,Sedang
4,3,0,136,176,Sedang
4,2,0,158,220,Sedang
3,2,4,280,170,Sedang
3,2,0,280,170,Sedang
3,1,3,160,120,Sedang
2,1,4,280,170,Sedang
3,2,1,100,100,Sedang
2,2,0,234,100,Mahal
1,1,0,40,22,Murah
2,2,1,91,52,Sedang
4,3,1,168,320,Sedang
4,2,1,109,140,Sedang
1,1,1,30,21,Murah
2,3,3,264,264,Sedang
4,2,2,279,290,Sedang
4,5,1,202,150,Sedang
3,2,1,170,200,Sedang
6,3,0,70,140,Sedang
5,1,1,353,253,Mahal
4,4,1,507,500,Mahal
4,4,1,216,300,Mahal
4,3,3,563,520,Mahal
3,2,1,108,100,Sedang
3,2,1,133,120,Sedang
3,3,1,280,170,Sedang
7,2,1,330,200,Sedang
2,1,0,187,150,Sedang
4,2,2,164,375,Mahal
4,3,1,138,360,Mahal
3,2,3,251,413,Mahal
5,3,1,140,270,Sedang
5,4,0,293,247,Mahal
3,3,1,150,210,Sedang
3,2,1,180,140,Sedang
2,1,1,112,61,Sedang
3,2,1,121,198,Sedang
5,2,1,195,140,Sedang
2,2,1,90,150,Sedang
7,3,1,450,250,Sedang
5,2,0,144,100,Sedang
2,1,1,102,51,Sedang
3,2,2,89,170,Sedang
2,1,1,80,48,Murah
5,5,1,394,394,Mahal
3,2,1,108,96,Murah
5,3,0,138,200,Sedang
4,1,1,163,142,Sedang
4,2,2,120,140,Murah
2,2,2,72,129,Sedang
3,2,2,251,413,Mahal
5,4,3,102,264,Sedang
4,2,1,194,160,Sedang
3,1,1,120,100,Murah
3,2,2,161,80,Sedang
3,2,1,119,110,Murah
4,3,1,78,180,Murah
3,2,1,136,100,Sedang
3,1,1,108,70,Murah
3,2,2,256,237,Mahal
3,2,1,50,56,Murah
4,2,2,127,200,Sedang
2,1,1,60,40,Murah
3,2,1,169,145,Sedang
6,4,2,182,320,Sedang
3,2,1,101,130,Sedang
4,3,1,155,210,Sedang
4,2,2,345,400,Mahal
4,4,2,320,500,Mahal
4,2,0,97,130,Murah
4,3,2,168,300,Sedang
3,2,1,169,145,Sedang
5,3,1,140,160,Sedang
4,3,1,168,336,Sedang
4,4,2,288,400,Mahal
2,2,0,333,450,Mahal
5,5,2,145,275,Mahal
3,3,2,145,250,Mahal
3,2,5,156,160,Sedang
3,2,0,130,72,Murah
5,6,10,288,400,Mahal
1,1,1,267,267,Mahal
5,6,2,288,400,Mahal
6,2,1,233,250,Mahal
4,4,1,72,130,Sedang
6,4,1,224,216,Mahal
4,4,2,112,180,Sedang
6,4,2,213,279,Sedang
4,2,0,126,145,Sedang
3,2,0,78,180,Murah
4,3,2,224,126,Sedang
3,1,1,190,170,Mahal
5,3,0,225,283,Mahal
4,4,2,145,280,Mahal
3,2,2,230,230,Mahal
4,2,0,300,200,Sedang
2,2,0,165,200,Mahal
3,2,2,261,200,Mahal
5,3,0,283,220,Mahal
1,3,3,175,280,Mahal
4,6,1,250,300,Mahal
7,4,2,410,300,Mahal
5,3,2,308,295,Mahal
7,5,2,219,400,Sedang
4,3,1,105,170,Sedang
3,2,2,112,180,Sedang
7,2,1,191,160,Mahal
3,2,1,131,200,Sedang
2,1,0,59,50,Murah
5,2,0,140,1,Mahal
6,3,0,390,262,Mahal
4,2,0,160,120,Sedang
2,1,1,185,160,Sedang
3,2,0,90,106,Sedang
4,4,0,155,265,Sedang
4,2,2,196,109,Sedang
4,4,2,187,185,Sedang
4,2,2,257,300,Sedang
4,3,0,120,145,Sedang
7,4,0,142,240,Sedang
3,2,0,56,78,Murah
5,3,0,190,230,Mahal
4,4,2,102,160,Sedang
3,2,0,221,165,Sedang
5,2,0,210,169,Sedang
6,4,2,365,300,Mahal
3,4,1,114,170,Sedang
4,2,2,210,230,Mahal
3,3,1,265,350,Mahal
4,4,1,80,120,Sedang
3,2,0,72,110,Sedang
4,1,2,300,200,Sedang
6,4,2,410,300,Mahal
3,1,0,400,500,Mahal
7,4,2,183,270,Murah
7,2,1,241,300,Sedang
3,2,0,70,46,Murah
3,3,0,187,185,Sedang
4,3,0,112,170,Sedang
3,3,0,187,185,Sedang
4,2,0,220,134,Sedang
3,3,0,213,150,Mahal
6,2,0,230,200,Sedang
4,3,0,180,99,Sedang
7,5,1,219,400,Sedang
8,5,0,219,400,Sedang
3,2,2,224,126,Sedang
3,2,0,101,90,Murah
3,3,1,213,100,Mahal
3,3,0,117,165,Sedang
3,3,2,117,165,Sedang
4,2,0,90,200,Murah
3,2,0,142,76,Murah
2,1,0,86,65,Murah
4,3,0,130,185,Mahal
5,3,2,225,283,Mahal
3,2,1,195,220,Mahal
2,1,1,164,104,Sedang
7,7,1,81,60,Murah
6,3,2,212,150,Mahal
5,1,1,280,250,Mahal
7,3,1,178,200,Sedang
5,4,3,277,380,Mahal
6,2,1,178,200,Sedang
6,6,2,213,279,Sedang
5,3,4,306,548,Mahal
5,3,3,225,283,Mahal
6,5,2,235,400,Mahal
4,3,0,120,180,Sedang
3,1,1,93,71,Sedang
4,2,0,300,200,Mahal
2,2,2,160,250,Sedang
5,3,0,283,220,Mahal
4,2,1,280,200,Mahal
8,3,2,112,200,Sedang
6,2,0,446,300,Mahal
8,5,0,590,250,Mahal
5,4,0,277,450,Mahal
2,1,0,86,100,Sedang
4,4,0,170,270,Sedang
7,4,2,365,300,Mahal
5,3,1,238,180,Sedang
4,2,0,285,300,Mahal
4,4,3,145,250,Mahal
6,3,2,390,262,Mahal
3,2,1,186,225,Sedang
3,2,0,186,225,Mahal
3,2,6,329,410,Mahal
7,3,3,509,220,Mahal
4,2,1,220,200,Mahal
3,2,0,191,180,Sedang
3,2,2,191,180,Sedang
4,3,1,187,240,Mahal
4,2,1,183,140,Sedang
4,3,2,120,180,Sedang
6,3,1,98,200,Sedang
7,5,4,295,500,Mahal
6,4,0,365,300,Mahal
5,4,2,150,275,Mahal
4,4,1,144,150,Sedang
4,3,2,215,376,Mahal
4,3,3,280,230,Mahal
6,4,1,164,200,Mahal
4,3,1,322,200,Mahal
2,1,1,84,50,Murah
4,2,1,196,109,Sedang
3,3,1,65,80,Sedang
4,4,1,107,220,Sedang
4,3,1,264,400,Mahal
3,1,1,72,58,Murah
2,1,2,84,64,Murah
5,4,2,300,250,Mahal
4,4,2,145,250,Mahal
5,3,2,153,275,Sedang
4,2,3,358,198,Mahal
5,3,1,213,180,Sedang
7,4,1,191,150,Sedang
3,2,1,230,180,Mahal
6,2,2,419,300,Mahal
5,3,1,320,390,Mahal
6,6,3,287,454,Mahal
4,3,2,262,200,Sedang
5,3,1,174,300,Sedang
3,2,0,56,78,Murah
5,3,1,174,300,Sedang
2,2,1,72,65,Sedang
4,5,2,300,350,Mahal
5,2,1,134,280,Sedang
3,2,2,225,185,Mahal
3,2,1,220,180,Mahal
2,1,1,60,36,Murah
8,6,4,295,500,Mahal
3,2,2,295,154,Mahal
3,2,0,124,124,Sedang
3,2,3,329,410,Mahal
3,3,1,102,160,Sedang
7,4,1,419,325,Mahal
7,3,1,254,400,Mahal
5,3,2,257,180,Sedang
2,1,0,89,80,Murah
5,3,1,283,220,Mahal
4,4,0,320,450,Mahal
4,3,0,143,177,Mahal
7,6,2,240,400,Mahal
3,2,0,230,180,Mahal
4,3,2,109,160,Sedang
3,3,0,200,185,Sedang
4,2,0,262,200,Sedang
2,2,1,200,120,Sedang
3,2,2,388,320,Mahal
4,2,0,183,140,Sedang
6,3,1,202,220,Sedang
4,3,1,325,350,Mahal
4,3,1,325,350,Mahal
4,2,1,160,200,Sedang
4,4,1,288,400,Mahal
7,2,2,185,300,Mahal
4,4,0,200,300,Mahal
2,3,1,63,120,Sedang
2,2,2,360,120,Sedang
2,1,1,98,68,Murah
3,3,1,122,184,Sedang
2,1,1,60,50,Murah
3,2,0,303,80,Mahal
3,2,1,84,90,Sedang
2,1,1,72,36,Murah
4,2,1,112,185,Sedang
2,1,1,93,60,Murah
3,2,1,172,142,Sedang
5,2,1,84,128,Murah
4,2,1,122,185,Sedang
3,3,0,120,150,Sedang
3,2,0,84,100,Sedang
4,3,2,232,400,Mahal
5,3,0,150,112,Sedang
2,1,1,66,33,Murah
3,2,1,105,95,Sedang
4,4,2,360,178,Mahal
3,1,1,160,100,Sedang
1,1,1,60,22,Murah
2,3,5,340,120,Sedang
2,2,2,99,160,Sedang
2,6,4,560,500,Mahal
4,3,2,128,130,Sedang
2,2,2,105,115,Sedang
1,3,4,560,500,Mahal
2,1,2,99,160,Sedang
3,3,5,340,120,Sedang
2,1,0,57,36,Murah
2,2,0,57,55,Murah
2,2,0,51,50,Murah
3,3,1,92,100,Sedang
2,1,1,60,40,Murah
3,3,1,122,184,Sedang
3,2,0,160,100,Sedang
2,1,0,50,30,Murah
3,2,0,83,70,Murah
3,2,0,58,36,Murah
2,1,1,75,40,Murah
5,3,0,150,280,Sedang
3,3,1,92,100,Sedang
5,3,1,160,250,Sedang
3,2,1,60,60,Murah
2,1,1,94,56,Murah
2,1,1,98,75,Murah
2,1,1,93,60,Murah
2,1,1,90,50,Murah
2,2,1,105,80,Sedang
2,1,1,60,50,Murah
2,2,0,83,90,Murah
3,2,2,230,98,Sedang
2,1,1,90,36,Murah
3,4,1,121,174,Sedang
2,2,5,600,150,Mahal
5,1,1,180,175,Sedang
3,2,1,90,120,Murah
4,3,1,153,200,Sedang
2,2,0,72,80,Sedang
3,2,1,60,60,Murah
4,2,0,200,120,Sedang
2,2,0,105,140,Sedang
3,2,1,160,100,Sedang
3,2,2,90,96,Sedang
2,1,1,93,75,Murah
2,2,1,51,50,Murah
2,1,1,98,66,Murah
3,3,1,120,150,Sedang
2,1,1,82,36,Murah
3,2,1,98,75,Murah
6,4,1,324,384,Mahal
3,2,5,280,120,Sedang
2,2,1,53,45,Murah
3,2,1,96,70,Murah
4,3,1,220,207,Mahal
2,2,2,105,80,Sedang
3,2,1,84,55,Murah
3,2,1,85,55,Murah
3,2,1,87,55,Murah
3,2,1,88,55,Murah
3,2,1,90,55,Murah
2,1,1,33,71,Murah
2,1,1,36,80,Murah
2,1,1,55,80,Murah
6,3,0,120,250,Sedang
4,4,2,120,115,Sedang
4,2,4,300,80,Sedang
2,1,1,200,80,Sedang
3,2,1,200,80,Sedang
2,2,0,157,90,Sedang
5,3,2,360,178,Mahal
3,2,1,212,140,Sedang
1,1,1,136,161,Murah
3,2,0,300,200,Mahal
3,3,1,119,134,Sedang
2,1,1,93,60,Murah
2,1,1,98,68,Murah
3,2,2,172,142,Sedang
3,2,0,212,140,Sedang
2,2,1,161,300,Sedang
2,1,5,340,120,Sedang
2,1,1,72,43,Murah
2,1,1,68,33,Murah
2,2,1,50,51,Murah
3,1,1,90,30,Murah
3,2,1,105,80,Murah
3,3,5,340,120,Sedang
3,2,1,60,52,Murah
3,2,1,70,117,Murah
4,2,1,63,103,Murah
3,2,1,70,100,Murah
3,3,1,122,180,Sedang
4,1,0,147,85,Murah
3,2,1,108,100,Sedang
2,1,1,77,75,Murah
2,2,1,163,100,Sedang
3,2,0,326,155,Sedang
3,2,1,75,110,Murah
2,1,1,136,45,Murah
5,2,2,300,212,Sedang
5,3,0,212,300,Sedang
2,1,0,155,75,Sedang
1,1,1,91,40,Murah
2,2,1,105,110,Sedang
5,2,1,84,126,Murah
3,2,2,72,84,Murah
2,1,1,72,45,Murah
2,1,1,171,45,Murah
2,1,0,155,75,Sedang
2,1,1,154,80,Murah
2,1,0,75,36,Murah
3,2,1,75,80,Murah
2,1,0,94,45,Murah
2,1,0,94,56,Murah
3,3,1,120,150,Sedang
3,2,1,88,166,Sedang
3,2,2,72,64,Murah
3,3,2,312,250,Sedang
6,3,0,465,465,Mahal
2,1,1,86,56,Murah
2,2,0,74,150,Sedang
2,2,0,84,60,Murah
2,2,1,120,60,Murah
3,2,1,88,160,Sedang
4,2,1,160,75,Sedang
5,3,1,150,150,Sedang
4,4,1,122,185,Sedang
6,5,2,229,400,Mahal
3,2,1,70,100,Murah
2,1,1,93,75,Murah
3,3,1,260,70,Sedang
2,1,1,57,36,Murah
4,2,0,200,160,Sedang
2,2,1,112,90,Murah
3,3,1,92,100,Sedang
4,5,1,150,230,Sedang
4,1,0,139,278,Sedang
4,3,1,300,200,Sedang
3,3,0,94,188,Murah
2,1,1,70,51,Murah
2,2,1,66,51,Murah
3,3,2,165,90,Sedang
3,2,1,312,200,Sedang
5,2,1,159,226,Murah
3,3,1,120,90,Sedang
2,2,1,105,210,Sedang
2,2,1,115,95,Murah
1,1,0,91,40,Murah
2,2,0,180,150,Murah
2,1,1,93,73,Murah
1,1,0,90,30,Murah
3,3,2,165,90,Sedang
4,2,1,58,100,Murah
2,1,1,61,41,Murah
2,2,1,61,45,Murah
2,1,1,61,30,Murah
2,1,1,81,36,Murah
3,2,1,86,180,Sedang
2,1,1,91,50,Murah
2,2,1,139,201,Murah
3,2,0,201,139,Murah
3,2,0,98,75,Murah
2,2,0,200,75,Sedang
2,1,1,51,33,Murah
3,2,1,74,84,Murah
2,2,1,105,55,Murah
6,2,1,348,500,Mahal
3,2,1,90,96,Sedang
2,1,0,57,36,Murah
2,2,0,66,51,Murah
2,1,0,70,51,Murah
2,2,0,50,45,Murah
3,2,0,55,64,Murah
3,2,0,55,72,Murah
2,2,0,81,45,Murah
2,1,0,121,50,Murah
2,1,0,57,55,Murah
2,1,0,93,60,Murah
2,1,2,144,70,Murah
3,2,1,58,36,Murah
3,2,1,166,200,Sedang
4,4,1,122,185,Sedang
2,2,1,93,70,Sedang
3,3,1,105,100,Murah
4,1,2,125,80,Murah
3,3,1,143,70,Sedang
3,3,1,119,150,Sedang
4,2,1,84,186,Murah
3,2,1,55,72,Murah
3,2,1,55,64,Murah
2,1,1,168,60,Murah
2,2,1,160,100,Sedang
3,1,1,63,40,Murah
4,3,0,90,150,Sedang
3,3,1,120,150,Sedang
4,3,0,300,200,Sedang
2,1,2,91,50,Murah
4,4,1,122,184,Sedang
3,3,2,135,145,Murah
2,1,1,94,45,Murah
2,1,1,72,45,Murah
3,2,1,72,60,Sedang
4,2,1,155,150,Murah
3,2,0,280,190,Sedang
3,2,0,90,150,Murah
4,2,0,155,250,Murah
3,2,0,105,115,Sedang
2,1,0,74,40,Murah
2,1,1,72,30,Murah
3,1,0,134,90,Murah
3,1,1,105,65,Murah
2,1,1,74,33,Murah
3,1,1,90,51,Murah
2,2,1,63,50,Murah
3,1,0,105,65,Murah
3,2,1,84,100,Sedang
2,2,1,93,60,Murah
3,2,1,140,120,Sedang
2,2,1,84,60,Murah
2,2,4,360,120,Sedang
5,3,2,232,400,Mahal
4,2,1,80,107,Sedang
2,2,4,360,129,Sedang
3,2,1,84,63,Murah
3,2,0,105,80,Sedang
2,1,1,78,77,Murah
2,1,1,100,80,Murah
3,2,1,140,120,Sedang
4,2,1,102,200,Sedang
3,2,2,119,80,Murah
5,3,1,162,120,Murah
4,3,1,162,120,Sedang
2,1,1,100,50,Murah
3,2,1,60,45,Murah
3,2,2,91,95,Murah
2,1,1,87,42,Murah
3,2,1,79,68,Murah
2,1,1,45,72,Murah
4,1,0,105,250,Sedang
7,3,1,152,300,Murah
2,1,0,63,70,Murah
5,2,1,152,300,Murah
4,2,1,102,120,Murah
3,2,0,84,83,Murah
3,2,1,143,130,Murah
3,3,1,155,100,Murah
5,3,3,212,170,Sedang
4,4,1,130,250,Sedang
4,3,1,102,100,Murah
2,1,1,95,65,Murah
2,1,1,6,45,Murah
3,2,1,72,120,Murah
4,2,2,126,100,Sedang
2,1,1,84,62,Murah
3,3,1,81,92,Murah
5,3,0,266,200,Sedang
2,1,1,84,200,Sedang
2,1,1,104,40,Murah
2,1,1,90,90,Murah
3,2,1,95,66,Murah
2,1,1,86,40,Murah
4,2,1,126,126,Sedang
2,2,1,48,42,Murah
3,1,0,95,70,Murah
7,3,1,152,300,Murah
2,2,1,63,90,Murah
3,2,1,95,65,Murah
1,3,4,560,500,Mahal
5,3,3,399,300,Mahal
3,2,1,90,150,Sedang
8,6,1,100,160,Sedang
3,2,1,108,100,Sedang
4,3,1,413,400,Mahal
3,2,2,100,108,Murah
3,1,1,84,110,Murah
3,2,1,108,100,Murah
4,4,1,102,200,Sedang
3,2,1,108,100,Sedang
4,2,1,102,200,Sedang
3,3,1,81,92,Murah
2,1,1,63,70,Murah
3,3,1,99,90,Murah
7,2,1,152,300,Murah
2,1,1,87,42,Murah
2,1,1,86,40,Murah
3,2,1,100,90,Murah
4,3,1,140,240,Sedang
3,2,0,108,100,Sedang
4,2,1,102,200,Sedang
3,2,1,92,82,Murah
3,2,1,91,81,Murah
4,3,2,126,240,Sedang
2,2,1,70,86,Murah
2,2,1,88,70,Murah
2,1,1,80,42,Murah
5,3,1,102,100,Sedang
5,3,1,102,70,Sedang
3,2,1,108,100,Murah
3,2,1,102,180,Sedang
2,1,1,60,45,Murah
3,2,0,143,130,Murah
5,3,0,212,170,Sedang
2,1,0,60,36,Murah
2,1,0,61,36,Murah
2,1,0,68,36,Murah
2,1,0,70,36,Murah
2,1,0,86,40,Murah
3,2,1,77,164,Murah
2,1,0,87,42,Murah
3,2,0,91,81,Murah
3,2,0,92,82,Murah
3,2,0,95,66,Murah
3,2,0,96,67,Murah
3,2,0,101,66,Murah
3,2,0,95,66,Murah
3,2,0,96,65,Murah
2,2,2,195,270,Sedang
2,1,1,98,80,Murah
4,3,1,162,120,Murah
5,3,1,162,120,Sedang
2,1,0,60,45,Murah
3,2,1,78,120,Murah
2,1,1,60,50,Murah
3,2,2,155,170,Sedang
3,2,1,100,90,Murah
3,2,1,108,100,Sedang
2,1,1,77,46,Murah
3,2,1,115,66,Murah
3,2,1,101,66,Murah
3,2,1,151,110,Murah
4,2,1,102,200,Sedang
4,2,1,85,84,Murah
3,1,1,79,68,Murah
2,1,1,84,90,Murah
3,2,1,60,45,Murah
7,2,0,560,250,Sedang
2,2,0,87,70,Murah
3,2,0,102,65,Murah
3,2,0,115,66,Murah
3,2,0,104,66,Murah
2,2,1,63,90,Murah
6,3,0,201,420,Sedang
7,5,2,450,300,Mahal
2,2,1,84,70,Murah
3,3,1,102,150,Murah
4,3,1,192,200,Sedang
4,3,1,102,180,Sedang
2,1,1,60,40,Murah
3,2,1,108,100,Murah
3,2,1,108,100,Sedang
2,1,1,60,45,Murah
3,2,1,60,50,Murah
2,1,1,78,60,Murah
6,4,0,87,240,Murah
2,1,1,70,36,Murah
2,1,1,61,36,Murah
2,1,1,60,36,Murah
4,2,1,85,84,Murah
2,1,1,68,58,Murah
4,2,1,126,126,Murah
3,2,2,79,68,Murah
5,2,1,120,183,Sedang
2,1,1,86,40,Murah
7,3,0,230,200,Sedang
2,2,1,72,45,Murah
2,2,1,48,46,Murah
2,1,1,105,70,Murah
3,2,1,60,45,Murah
3,2,1,96,66,Murah
3,1,1,103,80,Murah
3,2,1,96,65,Murah
4,2,0,144,144,Sedang
3,2,1,99,80,Murah
4,1,2,105,250,Sedang
3,1,1,90,54,Murah
6,5,2,201,450,Sedang
2,1,1,102,90,Murah
3,2,1,95,65,Murah
2,1,1,60,40,Murah
4,2,2,126,126,Sedang
4,2,1,126,126,Sedang
2,1,1,126,90,Sedang
4,2,1,150,200,Sedang
3,2,1,144,120,Murah
4,5,2,233,280,Sedang
3,2,1,99,100,Murah
3,2,0,121,100,Murah
4,3,1,123,100,Sedang
7,2,0,163,200,Sedang
2,1,1,77,50,Murah
2,1,1,75,40,Murah
3,2,1,135,158,Murah
2,2,0,108,216,Murah
5,3,1,136,200,Sedang
3,3,0,72,164,Murah
3,2,1,150,187,Sedang
4,2,0,112,120,Sedang
4,3,2,150,165,Mahal
2,1,1,78,45,Murah
2,2,1,122,80,Sedang
3,3,1,144,130,Sedang
3,2,1,105,120,Sedang
8,3,0,280,180,Sedang
7,3,1,210,372,Sedang
4,2,1,135,135,Murah
3,3,1,187,200,Sedang
4,2,1,200,100,Sedang
2,1,1,84,54,Murah
2,1,1,157,68,Sedang
4,3,0,115,140,Sedang
2,1,1,105,73,Murah
3,2,0,94,90,Sedang
2,1,0,60,50,Murah
3,2,1,144,220,Sedang
1,1,1,54,24,Murah
2,2,1,112,100,Murah
3,2,2,219,100,Sedang
2,1,1,72,65,Murah
4,6,1,162,250,Sedang
3,1,1,78,68,Murah
3,2,1,84,105,Sedang
6,5,2,300,500,Sedang
6,3,1,98,106,Sedang
2,1,0,75,70,Murah
3,3,0,125,72,Murah
2,1,1,78,42,Murah
3,2,1,166,148,Sedang
6,4,1,238,416,Sedang
3,2,4,280,500,Sedang
4,4,0,204,182,Sedang
3,2,0,90,100,Murah
3,4,1,141,100,Murah
4,3,0,180,150,Sedang
3,2,0,84,82,Sedang
3,2,1,168,140,Sedang
2,2,1,60,80,Murah
2,1,0,78,42,Murah
2,1,1,99,60,Murah
2,1,1,78,50,Murah
2,1,1,78,50,Murah
3,3,0,60,128,Sedang
2,2,2,112,48,Sedang
2,2,3,112,48,Sedang
2,1,1,84,45,Murah
2,1,1,66,100,Murah
2,1,1,110,77,Murah
2,1,1,72,42,Murah
2,1,0,96,60,Murah
2,1,1,96,60,Murah
2,1,1,78,50,Murah
3,3,1,144,90,Murah
2,1,1,99,60,Murah
2,1,1,78,48,Murah
3,2,1,105,70,Murah
3,1,1,84,50,Murah
3,2,1,90,60,Murah
2,1,1,72,42,Murah
7,2,1,163,200,Sedang
2,1,1,97,50,Murah
2,1,1,78,42,Murah
4,2,1,97,130,Murah
2,1,0,115,50,Murah
2,1,1,90,60,Murah
3,2,1,157,68,Sedang
2,2,1,126,100,Murah
3,2,2,107,97,Sedang
2,1,1,78,45,Murah
3,2,1,115,103,Sedang
2,2,1,60,50,Murah
3,1,2,104,90,Murah
3,2,2,69,90,Murah
2,1,0,72,50,Murah
2,3,1,140,240,Sedang
1,1,0,350,225,Mahal
2,1,0,78,45,Murah
4,4,2,108,200,Sedang
2,1,0,99,60,Murah
3,2,2,105,120,Sedang
3,2,1,100,80,Murah
3,2,1,198,150,Sedang
4,2,0,150,140,Sedang
6,4,0,144,250,Sedang
2,2,0,121,100,Murah
4,2,1,120,190,Murah
3,2,1,84,110,Sedang
4,3,2,164,154,Sedang
3,2,1,276,105,Sedang
3,2,1,130,100,Sedang
4,3,1,156,96,Sedang
3,2,1,144,131,Sedang
2,2,1,105,77,Sedang
3,3,1,66,54,Sedang
1,1,0,78,45,Sedang
4,4,1,118,170,Sedang
2,1,0,98,48,Murah
6,4,1,144,250,Sedang
7,6,2,571,334,Mahal
4,3,2,150,220,Sedang
2,1,1,78,45,Murah
5,4,2,144,250,Sedang
5,2,1,120,220,Sedang
5,2,1,120,220,Sedang
2,1,0,108,52,Sedang
2,1,1,143,96,Sedang
5,4,1,306,160,Sedang
3,2,1,84,129,Murah
4,2,2,127,126,Sedang
2,1,1,72,42,Murah
8,3,2,200,182,Sedang
3,3,1,108,115,Sedang
4,4,1,108,200,Sedang
4,6,1,162,152,Sedang
3,2,0,80,120,Murah
3,2,1,112,100,Murah
3,2,0,126,130,Murah
2,1,0,115,53,Murah
3,1,0,100,75,Murah
2,1,1,78,45,Murah
2,2,1,126,100,Murah
2,2,0,105,105,Murah
2,2,1,144,110,Sedang
3,2,1,85,65,Murah
2,1,0,78,45,Murah
3,2,1,156,135,Sedang
5,3,1,168,150,Sedang
2,1,1,156,100,Murah
5,4,1,188,330,Sedang
6,4,1,250,200,Sedang
3,3,1,143,110,Murah
5,2,2,286,250,Sedang
3,1,2,166,120,Sedang
4,1,2,214,100,Sedang
6,3,2,200,188,Sedang
5,3,0,140,200,Sedang
4,3,0,290,560,Sedang
3,2,0,380,200,Sedang
2,2,1,60,85,Murah
6,4,1,252,500,Sedang
2,2,1,144,96,Sedang
3,3,1,241,200,Sedang
3,2,2,165,120,Sedang
3,2,2,104,80,Murah
4,3,1,200,200,Sedang
3,2,1,200,380,Sedang
3,3,1,198,350,Sedang
4,3,1,225,225,Mahal
4,2,1,84,150,Murah
3,2,2,133,100,Sedang
6,3,1,144,228,Sedang
8,6,0,445,120,Sedang
3,1,1,65,65,Murah
4,3,2,127,200,Sedang
2,1,1,81,70,Murah
3,2,0,60,50,Murah
2,1,0,60,30,Murah
3,2,1,200,100,Sedang
3,2,0,121,155,Murah
2,1,1,115,53,Murah
5,3,1,135,135,Murah
3,2,2,92,90,Sedang
4,4,2,108,216,Sedang
4,4,1,108,216,Sedang
4,2,1,100,130,Murah
5,4,1,238,416,Sedang
3,2,0,99,100,Murah
6,5,0,255,200,Sedang
3,3,0,125,140,Sedang
4,3,2,420,550,Mahal
5,3,2,463,375,Mahal
2,1,0,96,80,Sedang
4,3,1,162,200,Sedang
4,4,1,120,200,Sedang
4,3,0,160,240,Sedang
7,4,1,129,200,Sedang
3,3,2,114,123,Sedang
4,4,2,326,400,Mahal
5,3,1,145,210,Sedang
3,2,1,145,120,Sedang
